12	-18.979624
13	-18.797372
14	-18.595249
15	-18.433073
16	-18.227289
18	-17.785353
20	-16.862422
22	-16.658107
24	-16.513347
26	-16.296076
28	-15.911578
30	-15.734851
32	-15.670911
36	-15.258792
40	-14.874071
44	-14.683789
48	-14.373927
52	-14.107965
56	-13.903968
60	-13.705413
64	-13.503938
72	-13.074539
80	-12.640252
88	-12.332918
96	-11.960059
104	-11.707369
112	-11.447364
120	-11.170547
128	-10.937289
144	-10.471946
160	-10.031769
176	-9.638662
192	-9.279506
208	-8.965453
224	-8.633918
240	-8.321962
256	-7.988003
288	-7.408756
320	-6.888429
352	-6.494282
384	-6.145765
416	-5.815371
448	-5.500632
480	-5.151416
512	-4.815695
576	-4.272789
640	-3.738771
704	-3.335184
768	-2.900918
832	-2.483208
896	-2.054451
960	-1.612773
1024	-1.293210
1152	-0.565823
1280	0.147530
1408	0.913742
1536	1.699318
1664	2.499672
