12	-10.017679
13	-9.694641
14	-9.524824
15	-9.348755
16	-9.112178
18	-8.780817
20	-7.793644
22	-7.584282
24	-7.452001
26	-7.234397
28	-6.901710
30	-6.663417
32	-6.617239
36	-6.175131
40	-5.812727
44	-5.644748
48	-5.362085
52	-5.024223
56	-4.801056
60	-4.547874
64	-4.287120
72	-3.857616
80	-3.379931
88	-2.998838
96	-2.728876
104	-2.390911
112	-2.089505
120	-1.795998
128	-1.485273
144	-0.993890
160	-0.488621
176	-0.042031
192	0.402374
208	0.836426
224	1.263400
240	1.642734
256	2.019450
288	2.784954
320	3.214750
352	3.839651
384	4.409655
416	4.950535
448	5.665245
480	6.479117
512	7.377430
