12	-20.485868
13	-20.238980
14	-20.129386
15	-19.912314
16	-19.830564
18	-19.302457
20	-18.466453
22	-18.279011
24	-18.130990
26	-17.880380
28	-17.621979
30	-17.423261
32	-17.269592
36	-16.862208
40	-16.492237
44	-16.237268
48	-15.895541
52	-15.703198
56	-15.538139
60	-15.280687
64	-15.114639
72	-14.713446
80	-14.292986
88	-13.954054
96	-13.634778
104	-13.293169
112	-13.033075
120	-12.758081
128	-12.517989
144	-12.065624
160	-11.608168
176	-11.233746
192	-10.894376
208	-10.591203
224	-10.238221
240	-9.885950
256	-9.612532
288	-9.104537
320	-8.582488
352	-8.101301
384	-7.755503
416	-7.421230
448	-7.092666
480	-6.772293
512	-6.485966
576	-5.940063
640	-5.426333
704	-4.983537
768	-4.529266
832	-4.128655
896	-3.712208
960	-3.310904
1024	-2.963174
1152	-2.243264
1280	-1.527110
1408	-0.784443
1536	0.028642
1664	0.820954
