12	-16.042809
13	-15.744884
14	-15.597987
15	-15.413187
16	-15.242882
18	-14.795360
20	-13.837772
22	-13.606293
24	-13.448407
26	-13.230449
28	-12.928290
30	-12.721471
32	-12.639726
36	-12.250629
40	-11.931237
44	-11.664420
48	-11.358240
52	-11.112665
56	-10.911563
60	-10.727671
64	-10.496227
72	-10.071218
80	-9.646288
88	-9.319525
96	-8.935835
104	-8.713891
112	-8.416427
120	-8.157356
128	-7.921908
144	-7.433278
160	-6.993896
176	-6.618861
192	-6.257935
208	-5.912006
224	-5.585091
240	-5.271554
256	-4.960510
288	-4.409326
320	-3.902068
352	-3.442923
384	-3.118916
416	-2.763416
448	-2.420050
480	-2.107652
512	-1.802686
576	-1.244255
640	-0.694867
704	-0.270690
768	0.180665
832	0.608283
896	0.994465
960	1.466736
1024	1.803255
1152	2.517789
1280	3.237910
1408	4.023887
1536	4.816687
1664	5.651109
