12	-17.783353
13	-17.463744
14	-17.327086
15	-17.114556
16	-17.019406
18	-16.587314
20	-15.622420
22	-15.374602
24	-15.237245
26	-14.948540
28	-14.689370
30	-14.502816
32	-14.397995
36	-13.955427
40	-13.657689
44	-13.452840
48	-13.200384
52	-12.855483
56	-12.650346
60	-12.455019
64	-12.239549
72	-11.839238
80	-11.394242
88	-11.067167
96	-10.699481
104	-10.467434
112	-10.180299
120	-9.931815
128	-9.661345
144	-9.205351
160	-8.764468
176	-8.373168
192	-8.007771
208	-7.685081
224	-7.360611
240	-7.070050
256	-6.733298
288	-6.164430
320	-5.637964
352	-5.218347
384	-4.857622
416	-4.532391
448	-4.196439
480	-3.867434
512	-3.582718
576	-2.990939
640	-2.458072
704	-1.998876
768	-1.562561
832	-1.163144
896	-0.733279
960	-0.317188
1024	0.067012
1152	0.786287
1280	1.558743
1408	2.335367
1536	3.191871
1664	4.081711
