12	-6.693286
13	-6.504079
14	-6.276864
15	-6.106501
16	-5.992948
18	-5.426288
20	-4.644018
22	-4.394177
24	-4.153796
26	-3.958530
28	-3.647678
30	-3.487048
32	-3.268915
36	-2.878807
40	-2.488807
44	-2.185243
48	-1.853066
52	-1.603931
56	-1.316893
60	-0.982536
64	-0.775004
72	-0.204140
80	0.230378
88	0.679074
96	1.049170
104	1.509541
112	1.887696
120	2.255584
128	2.572098
144	3.336247
160	3.740852
176	4.301302
192	4.914108
208	5.570439
224	6.167076
240	6.943446
256	7.936367
