-15.000000	1.000000e+000
-14.900000	9.990010e-001
-14.800000	1.000000e+000
-14.700000	1.000000e+000
-14.600000	9.990010e-001
-14.500000	1.000000e+000
-14.400000	9.990010e-001
-14.300000	1.000000e+000
-14.200000	1.000000e+000
-14.100000	1.000000e+000
-14.000000	9.990010e-001
-13.900000	9.990010e-001
-13.800000	9.980040e-001
-13.700000	9.980040e-001
-13.600000	9.930487e-001
-13.500000	9.980040e-001
-13.400000	9.980040e-001
-13.300000	9.900990e-001
-13.200000	9.900990e-001
-13.100000	9.960159e-001
-13.000000	9.940358e-001
-12.900000	9.930487e-001
-12.800000	9.900990e-001
-12.700000	9.852217e-001
-12.600000	9.842520e-001
-12.500000	9.794319e-001
-12.400000	9.727626e-001
-12.300000	9.624639e-001
-12.200000	9.671180e-001
-12.100000	9.587728e-001
-12.000000	9.652510e-001
-11.900000	9.514748e-001
-11.800000	9.276438e-001
-11.700000	9.216590e-001
-11.600000	9.242144e-001
-11.500000	9.208103e-001
-11.400000	8.936550e-001
-11.300000	8.680556e-001
-11.200000	8.496177e-001
-11.100000	8.417508e-001
-11.000000	8.130081e-001
-10.900000	7.942812e-001
-10.800000	7.680492e-001
-10.700000	7.541478e-001
-10.600000	7.331378e-001
-10.500000	6.821282e-001
-10.400000	6.711409e-001
-10.300000	6.169031e-001
-10.200000	5.948840e-001
-10.100000	5.892752e-001
-10.000000	5.367687e-001
-9.900000	4.909180e-001
-9.800000	4.616805e-001
-9.700000	4.194631e-001
-9.600000	3.906250e-001
-9.500000	3.621876e-001
-9.400000	3.209243e-001
-9.300000	2.864509e-001
-9.200000	2.581978e-001
-9.100000	2.244165e-001
-9.000000	2.001601e-001
-8.900000	1.772107e-001
-8.800000	1.558118e-001
-8.700000	1.218324e-001
-8.600000	1.112595e-001
-8.500000	9.072764e-002
-8.400000	7.584951e-002
-8.300000	6.299609e-002
-8.200000	5.217573e-002
-8.100000	4.236570e-002
-8.000000	3.214194e-002
-7.900000	2.558461e-002
-7.800000	2.111754e-002
-7.700000	1.594286e-002
-7.600000	1.287283e-002
-7.500000	9.488836e-003
-7.400000	6.938518e-003
-7.300000	5.293330e-003
-7.200000	3.651047e-003
-7.100000	2.773910e-003
-7.000000	1.836294e-003
-6.900000	1.357613e-003
-6.800000	8.937517e-004
