12	-9.664401
13	-9.463380
14	-9.246080
15	-9.204157
16	-9.043766
18	-8.453902
20	-7.718794
22	-7.493817
24	-7.264333
26	-7.036055
28	-6.836567
30	-6.598555
32	-6.427417
36	-6.088921
40	-5.737745
44	-5.426756
48	-5.110803
52	-4.846163
56	-4.565984
60	-4.353109
64	-4.107690
72	-3.672372
80	-3.300103
88	-2.913529
96	-2.592488
104	-2.242432
112	-1.906107
120	-1.619057
128	-1.333491
144	-0.786149
160	-0.324274
176	0.103178
192	0.577084
208	0.990873
224	1.380911
240	1.765441
256	2.145865
288	2.892558
320	3.374351
352	3.977416
384	4.515620
416	5.083755
448	5.801965
480	6.595788
512	7.508073
