12	-17.463138
13	-17.233274
14	-17.044553
15	-16.902296
16	-16.746219
18	-16.187393
20	-15.489602
22	-15.344480
24	-15.114724
26	-14.856707
28	-14.629135
30	-14.401865
32	-14.262056
36	-13.896433
40	-13.519211
44	-13.194425
48	-12.910118
52	-12.686252
56	-12.526938
60	-12.269849
64	-12.065843
72	-11.677433
80	-11.294774
88	-10.953406
96	-10.623430
104	-10.297358
112	-10.036298
120	-9.758723
128	-9.514941
144	-9.055583
160	-8.567878
176	-8.211491
192	-7.892738
208	-7.518400
224	-7.199053
240	-6.906660
256	-6.582823
288	-6.053755
320	-5.530270
352	-5.060015
384	-4.687427
416	-4.374864
448	-4.027023
480	-3.726047
512	-3.433900
576	-2.886837
640	-2.366735
704	-1.861694
768	-1.429602
832	-1.014978
896	-0.574907
960	-0.198171
1024	0.203885
1152	0.947677
1280	1.698249
1408	2.463958
1536	3.312707
1664	4.194410
