12	-14.709932
13	-14.538358
14	-14.358605
15	-14.119458
16	-13.980385
18	-13.520000
20	-12.584657
22	-12.418610
24	-12.231182
26	-11.963721
28	-11.620573
30	-11.481060
32	-11.430463
36	-11.008344
40	-10.622635
44	-10.437140
48	-10.138454
52	-9.834597
56	-9.706605
60	-9.449508
64	-9.212733
72	-8.841707
80	-8.338441
88	-8.064404
96	-7.669651
104	-7.429297
112	-7.171538
120	-6.906525
128	-6.660626
144	-6.190209
160	-5.706938
176	-5.326622
192	-5.005272
208	-4.660305
224	-4.307880
240	-3.979029
256	-3.667253
288	-3.121821
320	-2.596421
352	-2.121834
384	-1.776886
416	-1.411901
448	-1.035577
480	-0.705134
512	-0.408225
576	0.217683
640	0.701611
704	1.267147
768	1.676155
832	2.116212
896	2.563469
960	2.959457
1024	3.360618
1152	4.195170
1280	5.091682
1408	6.021130
1536	7.249155
1664	9.262244
