12	-11.697071
13	-11.537658
14	-11.351805
15	-11.069273
16	-10.989610
18	-10.483753
20	-9.552080
22	-9.353490
24	-9.208642
26	-9.003531
28	-8.644599
30	-8.459225
32	-8.418363
36	-7.950525
40	-7.611665
44	-7.390477
48	-7.105259
52	-6.842612
56	-6.601625
60	-6.415500
64	-6.163386
72	-5.805003
80	-5.364792
88	-5.008405
96	-4.664333
104	-4.367032
112	-4.095139
120	-3.846084
128	-3.602793
144	-3.102194
160	-2.625379
176	-2.248312
192	-1.872491
208	-1.525689
224	-1.173631
240	-0.806080
256	-0.539195
288	0.072956
320	0.587472
352	1.184273
384	1.603191
416	2.042905
448	2.465107
480	2.850851
512	3.256996
576	4.096988
640	4.995330
704	5.920009
768	7.147418
832	9.183232
