-15.000000	1.000000e+000
-14.900000	1.000000e+000
-14.800000	1.000000e+000
-14.700000	9.980040e-001
-14.600000	9.990010e-001
-14.500000	9.980040e-001
-14.400000	9.990010e-001
-14.300000	9.980040e-001
-14.200000	9.970090e-001
-14.100000	9.990010e-001
-14.000000	9.940358e-001
-13.900000	9.950249e-001
-13.800000	9.970090e-001
-13.700000	9.940358e-001
-13.600000	9.891197e-001
-13.500000	9.920635e-001
-13.400000	9.900990e-001
-13.300000	9.881423e-001
-13.200000	9.803922e-001
-13.100000	9.823183e-001
-13.000000	9.861933e-001
-12.900000	9.775171e-001
-12.800000	9.737098e-001
-12.700000	9.784736e-001
-12.600000	9.596929e-001
-12.500000	9.551098e-001
-12.400000	9.442871e-001
-12.300000	9.302326e-001
-12.200000	9.233610e-001
-12.100000	9.199632e-001
-12.000000	9.099181e-001
-11.900000	8.733624e-001
-11.800000	8.643042e-001
-11.700000	8.554320e-001
-11.600000	8.598452e-001
-11.500000	8.285004e-001
-11.400000	7.880221e-001
-11.300000	7.429421e-001
-11.200000	7.418398e-001
-11.100000	7.037298e-001
-11.000000	6.793478e-001
-10.900000	6.596306e-001
-10.800000	6.207325e-001
-10.700000	5.797101e-001
-10.600000	5.537099e-001
-10.500000	5.073567e-001
-10.400000	4.852014e-001
-10.300000	4.444444e-001
-10.200000	3.984064e-001
-10.100000	3.723008e-001
-10.000000	3.341129e-001
-9.900000	2.974420e-001
-9.800000	2.693240e-001
-9.700000	2.338634e-001
-9.600000	2.000400e-001
-9.500000	1.730104e-001
-9.400000	1.598977e-001
-9.300000	1.276650e-001
-9.200000	1.063830e-001
-9.100000	8.925384e-002
-9.000000	7.692899e-002
-8.900000	5.995204e-002
-8.800000	5.206164e-002
-8.700000	3.810250e-002
-8.600000	3.116041e-002
-8.500000	2.362447e-002
-8.400000	1.914205e-002
-8.300000	1.429041e-002
-8.200000	1.065712e-002
-8.100000	8.070764e-003
-8.000000	5.924416e-003
-7.900000	3.908861e-003
-7.800000	3.104260e-003
-7.700000	2.036697e-003
-7.600000	1.364232e-003
-7.500000	9.793303e-004
