12	-11.456674
13	-11.217254
14	-11.027106
15	-10.904446
16	-10.779451
18	-10.233655
20	-9.419829
22	-9.261183
24	-9.075634
26	-8.842585
28	-8.555396
30	-8.351736
32	-8.163200
36	-7.827718
40	-7.473541
44	-7.182852
48	-6.862285
52	-6.611922
56	-6.481333
60	-6.235902
64	-6.032081
72	-5.604945
80	-5.235895
88	-4.851041
96	-4.567951
104	-4.172954
112	-3.940617
120	-3.662620
128	-3.386611
144	-2.918774
160	-2.449184
176	-2.075152
192	-1.719519
208	-1.350356
224	-0.899872
240	-0.610510
256	-0.348586
288	0.238858
320	0.733628
352	1.303324
384	1.755831
416	2.184307
448	2.633086
480	3.018948
512	3.394508
576	4.244240
640	5.132321
704	6.063611
768	7.304110
832	9.230016
