12	-14.490852
13	-14.168190
14	-14.068192
15	-13.929937
16	-13.799442
18	-13.235346
20	-12.513793
22	-12.295042
24	-12.039248
26	-11.794219
28	-11.591528
30	-11.403549
32	-11.204163
36	-10.843416
40	-10.495692
44	-10.210282
48	-9.855820
52	-9.649212
56	-9.500420
60	-9.292984
64	-9.061075
72	-8.663137
80	-8.254446
88	-7.950091
96	-7.569846
104	-7.290130
112	-6.980780
120	-6.696112
128	-6.470673
144	-6.014643
160	-5.558760
176	-5.143436
192	-4.798240
208	-4.500921
224	-4.137175
240	-3.798403
256	-3.528475
288	-3.000916
320	-2.495519
352	-1.953711
384	-1.558263
416	-1.246241
448	-0.866182
480	-0.512814
512	-0.243695
576	0.355181
640	0.855615
704	1.433207
768	1.825457
832	2.311449
896	2.715163
960	3.110676
1024	3.515139
1152	4.320680
1280	5.211074
1408	6.158425
1536	7.363558
1664	9.308983
