12	-12.728113
13	-12.479401
14	-12.250052
15	-12.149504
16	-12.029786
18	-11.501649
20	-10.723766
22	-10.543547
24	-10.307933
26	-10.075377
28	-9.827602
30	-9.630558
32	-9.467139
36	-9.141995
40	-8.758102
44	-8.431707
48	-8.124700
52	-7.880643
56	-7.738466
60	-7.515720
64	-7.294087
72	-6.910167
80	-6.522762
88	-6.132730
96	-5.821201
104	-5.486544
112	-5.221862
120	-4.946476
128	-4.668819
144	-4.222581
160	-3.775030
176	-3.376544
192	-3.078320
208	-2.724194
224	-2.380961
240	-2.087480
256	-1.786247
288	-1.219946
320	-0.731951
352	-0.218187
384	0.714355
416	1.106570
448	1.500285
480	1.902197
512	2.253982
576	3.014071
640	3.497452
704	4.118604
768	4.652196
832	5.225737
896	5.911507
960	6.719368
1024	7.590651
