12	-8.515841
13	-8.199563
14	-8.026031
15	-7.911917
16	-7.749813
18	-7.178559
20	-6.427050
22	-6.234333
24	-6.028260
26	-5.786193
28	-5.585403
30	-5.392439
32	-5.212545
36	-4.809999
40	-4.434896
44	-4.131516
48	-3.760130
52	-3.546595
56	-3.262611
60	-3.045043
64	-2.820624
72	-2.370075
80	-2.001197
88	-1.553050
96	-1.200144
104	-0.856199
112	-0.538748
120	-0.224900
128	0.065217
144	0.647539
160	1.153004
176	1.655582
192	2.095830
208	2.483599
224	2.904273
240	3.332039
256	3.761618
288	4.519099
320	5.431682
352	6.378417
384	7.570078
416	9.894238
