12	-18.723921
13	-18.479063
14	-18.337338
15	-18.207727
16	-18.012573
18	-17.487392
20	-16.736803
22	-16.599103
24	-16.360459
26	-16.141439
28	-15.837927
30	-15.673493
32	-15.475492
36	-15.094611
40	-14.794485
44	-14.451578
48	-14.164100
52	-13.927636
56	-13.774121
60	-13.559367
64	-13.346038
72	-12.939041
80	-12.546772
88	-12.190369
96	-11.877979
104	-11.557101
112	-11.282793
120	-10.993340
128	-10.741779
144	-10.295766
160	-9.840563
176	-9.472587
192	-9.138058
208	-8.786638
224	-8.453293
240	-8.148459
256	-7.859803
288	-7.316476
320	-6.803699
352	-6.337947
384	-5.969735
416	-5.633112
448	-5.282027
480	-5.003588
512	-4.720277
576	-4.171967
640	-3.657213
704	-3.205779
768	-2.733353
832	-2.339913
896	-1.918547
960	-1.544999
1024	-1.157070
1152	-0.423687
1280	0.286399
1408	1.037188
1536	1.835614
1664	2.631253
